age,workclass,education,marital-status,occupation,sex,hours-per-week,native-country,income
31, Private, HS-grad, Divorced, Transport-moving, Male,45, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Male,45, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,45, United-States, <=50K
50, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,50, Philippines, >50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Male,40, United-States, >50K
31, Private, Assoc-voc, Never-married, Adm-clerical, Female,40, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Male,40, United-States, >50K
39, Private, Some-college, Never-married, Adm-clerical, Female,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Male,55, United-States, >50K
28, Private, 11th, Divorced, Sales, Male,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Female,40, United-States, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Female,40, United-States, <=50K
58, Self-emp-inc, HS-grad, Divorced, Sales, Male,50, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Sales, Male,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Female,20, South, <=50K
38, Private, 11th, Divorced, Handlers-cleaners, Female,60, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Exec-managerial, Male,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Female,22, United-States, <=50K
90, Private, 11th, Never-married, Handlers-cleaners, Male,40, United-States, <=50K
41, Local-gov, Some-college, Divorced, Adm-clerical, Female,40, United-States, <=50K
34, ?, HS-grad, Never-married, ?, Female,40, United-States, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Female,40, Germany, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Female,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,45, United-States, >50K
39, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Female,20, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Male,60, United-States, <=50K
19, Private, Some-college, Never-married, Tech-support, Male,16, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Male,38, United-States, <=50K
19, ?, Some-college, Never-married, ?, Male,40, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Female,40, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Craft-repair, Male,40, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Divorced, Other-service, Female,24, United-States, <=50K
28, Private, Some-college, Divorced, Craft-repair, Female,40, United-States, <=50K
37, Private, HS-grad, Divorced, Other-service, Female,50, Peru, <=50K
50, ?, 10th, Married-civ-spouse, ?, Male,99, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,50, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Male,60, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Male,40, United-States, <=50K
19, ?, 11th, Never-married, ?, Female,30, United-States, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Male,84, United-States, <=50K
27, Local-gov, Masters, Never-married, Prof-specialty, Male,52, United-States, <=50K
31, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Male,40, United-States, <=50K
21, Private, 10th, Married-civ-spouse, Machine-op-inspct, Male,36, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,54, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Male,40, United-States, >50K
40, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Male,48, United-States, >50K
19, Private, 11th, Never-married, Handlers-cleaners, Male,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,50, United-States, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Male,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Male,78, United-States, <=50K
51, Local-gov, 9th, Married-civ-spouse, Transport-moving, Male,40, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Male,20, United-States, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Male,50, United-States, <=50K
46, Private, Some-college, Divorced, Handlers-cleaners, Male,45, United-States, <=50K
40, Private, Bachelors, Never-married, Sales, Female,45, United-States, <=50K
52, Private, Preschool, Married-civ-spouse, Other-service, Male,40, El-Salvador, <=50K
23, Private, Bachelors, Never-married, Sales, Male,50, Taiwan, <=50K
90, ?, Bachelors, Widowed, ?, Female,10, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Female,50, United-States, <=50K
43, Private, Some-college, Divorced, Transport-moving, Male,45, United-States, <=50K
38, State-gov, Some-college, Divorced, Protective-serv, Female,40, United-States, >50K
22, Private, Assoc-voc, Never-married, Other-service, Female,30, United-States, <=50K
33, Local-gov, Bachelors, Never-married, Adm-clerical, Female,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Male,40, United-States, >50K
65, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Male,20, United-States, <=50K
50, Private, HS-grad, Never-married, Tech-support, Male,15, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Male,48, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,40, United-States, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Female,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Male,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Male,40, United-States, <=50K
24, Private, 9th, Divorced, Other-service, Female,40, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Male,38, United-States, <=50K
65, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Male,20, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Male,45, United-States, <=50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,60, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Female,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Female,20, United-States, <=50K
24, Private, 5th-6th, Never-married, Craft-repair, Male,40, El-Salvador, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Male,50, United-States, >50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Male,50, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,50, United-States, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Female,48, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Female,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,50, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Male,40, United-States, >50K
20, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Female,12, Germany, <=50K
29, Private, HS-grad, Never-married, Other-service, Male,40, United-States, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Male,40, United-States, <=50K
30, Private, 12th, Divorced, Machine-op-inspct, Male,40, United-States, <=50K
28, State-gov, Some-college, Never-married, Adm-clerical, Female,38, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,40, United-States, >50K
52, Private, HS-grad, Divorced, Craft-repair, Female,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Female,50, Iran, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,45, United-States, <=50K
66, ?, Some-college, Married-civ-spouse, ?, Male,40, United-States, <=50K
63, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Male,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Male,35, United-States, <=50K
33, State-gov, HS-grad, Divorced, Adm-clerical, Male,40, United-States, <=50K
46, State-gov, Some-college, Divorced, Prof-specialty, Female,50, United-States, <=50K
20, ?, Some-college, Never-married, ?, Male,20, United-States, <=50K
47, Self-emp-inc, Bachelors, Never-married, Sales, Male,60, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Prof-specialty, Male,55, United-States, >50K
66, ?, 7th-8th, Never-married, ?, Male,30, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Female,30, ?, <=50K
28, Private, HS-grad, Divorced, Handlers-cleaners, Male,40, United-States, <=50K
46, Private, HS-grad, Divorced, Priv-house-serv, Female,28, Ecuador, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Male,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,40, United-States, <=50K
31, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Male,60, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,40, United-States, <=50K
22, State-gov, Some-college, Married-spouse-absent, Tech-support, Male,20, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Other-service, Female,20, United-States, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Female,50, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Female,20, United-States, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Male,35, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Female,35, Vietnam, <=50K
27, ?, Assoc-voc, Married-civ-spouse, ?, Female,40, United-States, >50K
54, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Male,65, United-States, <=50K
50, Local-gov, HS-grad, Divorced, Other-service, Female,49, Dominican-Republic, <=50K
46, Private, Masters, Married-civ-spouse, Tech-support, Male,40, ?, >50K
24, Private, Bachelors, Never-married, Farming-fishing, Female,40, United-States, <=50K
17, ?, 11th, Never-married, ?, Female,18, United-States, <=50K
49, Self-emp-inc, HS-grad, Separated, Other-service, Male,45, United-States, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Male,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,60, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Male,40, United-States, <=50K
36, Local-gov, Bachelors, Never-married, Prof-specialty, Female,35, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Male,40, Haiti, <=50K
63, Private, Some-college, Widowed, Other-service, Female,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Sales, Male,40, Canada, >50K
23, Private, HS-grad, Never-married, Craft-repair, Male,40, United-States, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Male,40, United-States, <=50K
66, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Male,30, United-States, <=50K
25, Private, 11th, Married-civ-spouse, Craft-repair, Male,50, United-States, <=50K
30, Private, Some-college, Divorced, Machine-op-inspct, Female,20, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Male,40, United-States, <=50K
67, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Male,40, United-States, <=50K
30, Private, 12th, Never-married, Craft-repair, Male,40, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Female,38, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Male,40, United-States, <=50K
18, Private, 12th, Never-married, Craft-repair, Male,10, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Male,40, United-States, <=50K
76, Self-emp-inc, 9th, Married-civ-spouse, Prof-specialty, Male,40, United-States, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Male,70, ?, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Female,56, United-States, <=50K
18, Private, 12th, Never-married, Other-service, Female,25, United-States, <=50K
18, ?, 11th, Never-married, ?, Male,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Male,50, United-States, <=50K
59, Private, HS-grad, Divorced, Exec-managerial, Female,40, United-States, <=50K
55, Private, Bachelors, Separated, Exec-managerial, Male,45, United-States, >50K
33, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Male,72, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Female,10, United-States, <=50K
48, Private, HS-grad, Widowed, Machine-op-inspct, Female,10, United-States, <=50K
64, Private, Bachelors, Divorced, Sales, Female,5, United-States, <=50K
47, Local-gov, Masters, Never-married, Prof-specialty, Female,45, United-States, >50K
26, Private, Some-college, Never-married, Tech-support, Female,40, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Male,48, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Farming-fishing, Male,40, United-States, <=50K
54, ?, 7th-8th, Never-married, ?, Female,25, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Male,44, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Male,40, United-States, <=50K
53, ?, Masters, Never-married, ?, Female,35, United-States, >50K
34, Private, Some-college, Never-married, Sales, Male,30, United-States, <=50K
20, ?, Some-college, Never-married, ?, Female,35, United-States, <=50K
24, Private, 10th, Never-married, Sales, Male,49, El-Salvador, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Female,20, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Female,48, United-States, <=50K
35, Private, Some-college, Divorced, Sales, Female,36, United-States, <=50K
41, Private, Some-college, Divorced, Craft-repair, Male,40, United-States, >50K
33, Private, 11th, Never-married, Craft-repair, Male,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Female,25, United-States, <=50K
27, Self-emp-inc, HS-grad, Separated, Adm-clerical, Male,38, United-States, <=50K
32, Private, HS-grad, Divorced, Other-service, Female,35, United-States, <=50K
51, Local-gov, HS-grad, Never-married, Other-service, Male,40, United-States, <=50K
38, Private, Assoc-voc, Divorced, Adm-clerical, Female,40, United-States, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Female,25, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Male,40, United-States, <=50K
